"source_row_number","relationship_id","predecessor_id","successor_id","relationship_type","predecessor_status","successor_status","predecessor_type","successor_type","scheduling_mode","lag_hours","lag_calendar_setting","lag_calendar_key","predecessor_calendar","predecessor_endpoint","successor_endpoint","predecessor_endpoint_field","successor_endpoint_field","predecessor_hours_per_day","free_float_hours","free_float","classification","reason_code"
"7925","3091884","2608-EBA_PAA_8.0 (draft).xer.1620360","2608-EBA_PAA_8.0 (draft).xer.1620376","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.6678",,,"","",,,"","Historical","HistoricalSuccessor"
"7926","3091885","2608-EBA_PAA_8.0 (draft).xer.1620379","2608-EBA_PAA_8.0 (draft).xer.1620359","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.6672",,,"","",,,"","Historical","HistoricalSuccessor"
"7927","3091887","2608-EBA_PAA_8.0 (draft).xer.1619167","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7928","3091888","2608-EBA_PAA_8.0 (draft).xer.1619704","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_FinMile","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7929","3091889","2608-EBA_PAA_8.0 (draft).xer.1619165","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7930","3091890","2608-EBA_PAA_8.0 (draft).xer.1619709","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7931","3091891","2608-EBA_PAA_8.0 (draft).xer.1619708","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_LOE","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7932","3091892","2608-EBA_PAA_8.0 (draft).xer.1619842","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7933","3091893","2608-EBA_PAA_8.0 (draft).xer.1619782","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7934","3091894","2608-EBA_PAA_8.0 (draft).xer.1619770","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7935","3091895","2608-EBA_PAA_8.0 (draft).xer.1619794","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7936","3091896","2608-EBA_PAA_8.0 (draft).xer.1619734","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7937","3091897","2608-EBA_PAA_8.0 (draft).xer.1619304","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7938","3091898","2608-EBA_PAA_8.0 (draft).xer.1619710","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7939","3091899","2608-EBA_PAA_8.0 (draft).xer.1619830","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7940","3091900","2608-EBA_PAA_8.0 (draft).xer.1619818","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7941","3091901","2608-EBA_PAA_8.0 (draft).xer.1619806","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7942","3091902","2608-EBA_PAA_8.0 (draft).xer.1619843","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7943","3091903","2608-EBA_PAA_8.0 (draft).xer.1619447","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7944","3091904","2608-EBA_PAA_8.0 (draft).xer.1619758","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7945","3091905","2608-EBA_PAA_8.0 (draft).xer.1619323","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7946","3091906","2608-EBA_PAA_8.0 (draft).xer.1619746","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7947","3091907","2608-EBA_PAA_8.0 (draft).xer.1619722","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7948","3091909","2608-EBA_PAA_8.0 (draft).xer.1619236","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7949","3091910","2608-EBA_PAA_8.0 (draft).xer.1619227","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7950","3091911","2608-EBA_PAA_8.0 (draft).xer.1619200","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7951","3091912","2608-EBA_PAA_8.0 (draft).xer.1619218","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7952","3091913","2608-EBA_PAA_8.0 (draft).xer.1619209","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7953","3091914","2608-EBA_PAA_8.0 (draft).xer.1619191","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7954","3091915","2608-EBA_PAA_8.0 (draft).xer.1619182","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7955","3091916","2608-EBA_PAA_8.0 (draft).xer.1619173","2608-EBA_PAA_8.0 (draft).xer.1620381","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7956","3091917","2608-EBA_PAA_8.0 (draft).xer.1620228","2608-EBA_PAA_8.0 (draft).xer.1620382","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Mile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"7957","3091918","2608-EBA_PAA_8.0 (draft).xer.1619663","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.6678","11/11/2026 5:00:00 pm","8/12/2026 5:00:00 pm","reend_date","reend_date","8","120","15","Calculated","CalculatedRemainingRelationship"
"7958","3091919","2608-EBA_PAA_8.0 (draft).xer.1619408","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_ACTIVE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","26/08/2026 5:00:00 pm","8/12/2026 5:00:00 pm","reend_date","reend_date","8","584","73","Calculated","CalculatedRemainingRelationship"
"7959","3091920","2608-EBA_PAA_8.0 (draft).xer.1620234","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7960","3091922","2608-EBA_PAA_8.0 (draft).xer.1620228","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7961","3091923","2608-EBA_PAA_8.0 (draft).xer.1620212","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_ACTIVE","TK_NOTSTART","TT_WBS","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"7962","3091924","2608-EBA_PAA_8.0 (draft).xer.1619424","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.6679",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7963","3091926","2608-EBA_PAA_8.0 (draft).xer.1620215","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.6678",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7964","3091931","2608-EBA_PAA_8.0 (draft).xer.1620218","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2391","16/09/2026 5:00:00 pm","8/12/2026 5:00:00 pm","reend_date","reend_date","8","368","46","Calculated","CalculatedRemainingRelationship"
"7965","3091932","2608-EBA_PAA_8.0 (draft).xer.1620217","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","9/11/2026 5:00:00 pm","8/12/2026 5:00:00 pm","reend_date","reend_date","8","168","21","Calculated","CalculatedRemainingRelationship"
"7966","3091934","2608-EBA_PAA_8.0 (draft).xer.1619422","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7967","3091936","2608-EBA_PAA_8.0 (draft).xer.1620379","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.6672",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7968","3091942","2608-EBA_PAA_8.0 (draft).xer.1620175","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7969","3091943","2608-EBA_PAA_8.0 (draft).xer.1619417","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7970","3091944","2608-EBA_PAA_8.0 (draft).xer.1620279","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7971","3091945","2608-EBA_PAA_8.0 (draft).xer.1619413","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7972","3091946","2608-EBA_PAA_8.0 (draft).xer.1620270","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7973","3091947","2608-EBA_PAA_8.0 (draft).xer.1619888","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_WBS","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7974","3091948","2608-EBA_PAA_8.0 (draft).xer.1620260","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7975","3091949","2608-EBA_PAA_8.0 (draft).xer.1620262","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7976","3091950","2608-EBA_PAA_8.0 (draft).xer.1620265","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7977","3091951","2608-EBA_PAA_8.0 (draft).xer.1620285","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7978","3091952","2608-EBA_PAA_8.0 (draft).xer.1620244","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7979","3091953","2608-EBA_PAA_8.0 (draft).xer.1620259","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7980","3091954","2608-EBA_PAA_8.0 (draft).xer.1620261","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7981","3091955","2608-EBA_PAA_8.0 (draft).xer.1620264","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7982","3091956","2608-EBA_PAA_8.0 (draft).xer.1620243","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7983","3091957","2608-EBA_PAA_8.0 (draft).xer.1619415","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2392","10/09/2026 5:00:00 pm","8/12/2026 5:00:00 pm","reend_date","reend_date","8","432","54","Calculated","CalculatedRemainingRelationship"
"7984","3091959","2608-EBA_PAA_8.0 (draft).xer.1620242","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7985","3091960","2608-EBA_PAA_8.0 (draft).xer.1620294","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7986","3091963","2608-EBA_PAA_8.0 (draft).xer.1620291","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7987","3091964","2608-EBA_PAA_8.0 (draft).xer.1620290","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7988","3091965","2608-EBA_PAA_8.0 (draft).xer.1619282","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7989","3091966","2608-EBA_PAA_8.0 (draft).xer.1620339","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7990","3091967","2608-EBA_PAA_8.0 (draft).xer.1620340","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7991","3091968","2608-EBA_PAA_8.0 (draft).xer.1620341","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7992","3091969","2608-EBA_PAA_8.0 (draft).xer.1620342","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7993","3091970","2608-EBA_PAA_8.0 (draft).xer.1619279","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7994","3091971","2608-EBA_PAA_8.0 (draft).xer.1619280","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7995","3091972","2608-EBA_PAA_8.0 (draft).xer.1619272","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7996","3091973","2608-EBA_PAA_8.0 (draft).xer.1619084","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7997","3091974","2608-EBA_PAA_8.0 (draft).xer.1619266","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"7998","3091980","2608-EBA_PAA_8.0 (draft).xer.1619252","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","16/11/2026 5:00:00 pm","8/12/2026 5:00:00 pm","reend_date","reend_date","8","128","16","Calculated","CalculatedRemainingRelationship"
"7999","3091981","2608-EBA_PAA_8.0 (draft).xer.1620172","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_WBS","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"8000","3091983","2608-EBA_PAA_8.0 (draft).xer.1620190","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"8001","3091984","2608-EBA_PAA_8.0 (draft).xer.1619081","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"8002","3091985","2608-EBA_PAA_8.0 (draft).xer.1619583","2608-EBA_PAA_8.0 (draft).xer.1620383","PR_FF","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalFixedPredecessor"
